3.459995141976958344e+00
9.141955144672250455e+00
8.158754733370869872e+00
8.637137281443827419e+00
6.871954360248355265e+00
1.893044877213293509e+00
6.447408263844664589e+00
9.385978625375701601e-01
3.610235816952532595e+00
5.159907772216566491e-01
3.416815365403621740e+00
1.925345583785803782e+01
8.289681364755034920e+00
1.929965523861306309e+01
1.865987472949450776e+01
1.941195252332055787e+01
1.007443876966620699e+01
5.311545593244203722e+00
1.448335324896330611e+01
1.032153758662155951e+01
1.295633269960870848e+01
1.919309218357081903e+01
1.027642964536677006e+01
1.942726328123985979e+01
1.910637082283887267e+01
4.051096627533665867e-02
1.032573832089639509e+01
1.411887082030770557e+01
1.312942458793966516e+01
1.941460495914155970e+01
1.941307505155566915e+01
1.801290631741179382e+01
1.461249549956647797e+01
6.263918136513528800e+00
4.873183493838686431e+00
1.942726028196192090e+01
5.423543531223709024e-01
1.941777886296416966e+01
1.941472652756923267e+01
1.897588431978024559e+01
1.034375589598194445e+01
3.957086741871039592e+00
1.941638639154277257e+01
1.941769178776251792e+01
6.802416902628531048e+00
1.941862077881159010e+01
1.034664683261289753e+01
1.942472122932537459e+01
1.439289033833652098e+01
5.339148259565702936e+00
1.942361069982509036e+01
1.942561710111794682e+01
5.085911251008896627e+00
1.942171884682552729e+01
1.939013619255081977e+01
5.292292753729588739e+00
1.942725727607775354e+01
1.937108806996321064e+01
1.941472561137159403e+01
1.443810963593710639e+01
1.909358707131240607e+01
4.568761763952235988e+00
1.463305728983518428e+01
1.033075133557307090e+01
1.941998847901912129e+01
1.917526460795303933e+01
1.942336082712153456e+01
1.941865073842325273e+01
1.436589223922343272e+01
1.878732779798505348e+01
7.579198863037420741e-01
1.888741175186854093e+01
1.317093963783061916e+01
1.941998847901912129e+01
4.076427196760587179e+00
1.458190408399135052e+01
1.941698180439974664e+01
1.315967177729877591e+01
1.941998847901912129e+01
1.941999797473667755e+01
5.605722946417864838e-01
6.797836007381530266e+00
1.942698299598928102e+01
9.346716564964632212e+00
3.955814645475306257e+00
8.381482104069768013e+00
